Year,Business Type,Business Name,address,Has Tobacco License,Has Liquor License,Crime Type,#Crimes,#Arrests,#On Premises
2017,Restaurant,Nino Paninos,225 s canal st ,False,False,CRIMINAL DAMAGE,872,61,1
2017,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,CRIMINAL DAMAGE,872,61,1
2017,Restaurant,Around the Corner,325 s franklin st ,False,False,CRIMINAL DAMAGE,869,61,1
2017,Restaurant,Pockets,329 s franklin st ,False,False,CRIMINAL DAMAGE,869,61,1
2017,Restaurant,I Dream Of Falafel,331 s franklin st ,False,False,CRIMINAL DAMAGE,869,61,1
2017,Restaurant,Petra Cafe,331 s franklin st ,False,False,CRIMINAL DAMAGE,869,61,1
2017,Restaurant,Quiznos,333 s franklin st ,False,False,CRIMINAL DAMAGE,869,61,1
2017,School,Guitar Chicago,150 n michigan ave ,False,False,DECEPTIVE PRACTICE,865,53,8
2017,Restaurant,Baja Fresh,180 n michigan ave ,False,False,DECEPTIVE PRACTICE,865,53,8
2017,Restaurant,Noodles & Company,180 n michigan ave ,False,False,DECEPTIVE PRACTICE,865,53,8
2017,Restaurant,au bon pain,122 s michigan ave ,False,False,ASSAULT,860,152,3
2017,Restaurant,Delmonico,111 w washington st ,False,False,CRIMINAL DAMAGE,857,53,5
2017,Restaurant,BomBon 4,170 w washington st ,False,False,CRIMINAL DAMAGE,857,53,5
2017,Restaurant,Ruby of Siam,170 w washington st ,False,False,CRIMINAL DAMAGE,857,53,5
2017,Restaurant,Cardozo's Pub,170 w washington st ,True,False,CRIMINAL DAMAGE,857,53,5
2017,School,Guitar Chicago,150 n michigan ave ,False,False,CRIMINAL DAMAGE,847,52,3
2017,Restaurant,Baja Fresh,180 n michigan ave ,False,False,CRIMINAL DAMAGE,847,52,3
2017,Restaurant,Noodles & Company,180 n michigan ave ,False,False,CRIMINAL DAMAGE,847,52,3
2017,Restaurant,Protein Bar,221 w washington st ,False,False,CRIMINAL DAMAGE,836,52,3
2017,Restaurant,Med Kitchen,219 w washington st ,False,False,CRIMINAL DAMAGE,836,52,3
2017,Restaurant,Indian Express,120 n wells st ,False,False,CRIMINAL DAMAGE,834,50,2
2017,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,CRIMINAL DAMAGE,834,50,2
2017,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,CRIMINAL DAMAGE,834,50,2
2017,Restaurant,Bombay Wraps,122 n wells st ,False,False,CRIMINAL DAMAGE,834,50,2
2017,Restaurant,Curried Loop,171 n wells st ,False,False,CRIMINAL DAMAGE,834,50,2
2017,Restaurant,Pierogi Heaven,169 n wells st ,False,False,CRIMINAL DAMAGE,834,50,2
2017,Restaurant,Marcello's Market & Deli,155 n wacker dr ,False,False,CRIMINAL DAMAGE,825,46,1
2017,Restaurant,Sushi Sai,123 n wacker dr ,False,False,CRIMINAL DAMAGE,825,46,1
2017,Restaurant,Specialty's Cafe & Bakery,191 n wacker dr ,False,False,CRIMINAL DAMAGE,825,46,1
2017,Restaurant,Gina's Cuisine,424 s wabash ave ,False,False,CRIMINAL DAMAGE,825,58,1
2017,Restaurant,Freshii,311 s wacker dr ,False,False,CRIMINAL DAMAGE,824,55,1
2017,Restaurant,Pazzo's @ 311,311 s wacker dr ,False,False,CRIMINAL DAMAGE,824,55,1
2017,Restaurant,Nicola's Pizzeria,400 s financial pl ,False,False,CRIMINAL DAMAGE,778,53,1
2017,Restaurant,Bionda To Go,400 s financial pl ,False,False,CRIMINAL DAMAGE,778,53,1
2017,Restaurant,Finkls Deli,400 s financial pl ,False,False,CRIMINAL DAMAGE,778,53,1
2017,Restaurant,Skrine Chops,400 s financial pl ,False,False,CRIMINAL DAMAGE,778,53,1
2017,Restaurant,Americana Submarine,400 s clark st ,True,False,CRIMINAL DAMAGE,762,55,2
2017,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,CRIMINAL DAMAGE,762,55,2
2017,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,CRIMINAL DAMAGE,762,55,2
2017,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,CRIMINAL DAMAGE,762,55,2
2017,Restaurant,Exchequer Restaurant & Pub,226 s wabash ave ,True,False,DECEPTIVE PRACTICE,757,23,2
2017,Grocery,Bockwinkel's,222 n columbus dr ,True,False,CRIMINAL DAMAGE,740,48,4
2017,Restaurant,Palm Restaurant,323 e wacker dr ,True,False,DECEPTIVE PRACTICE,739,55,3
2017,Restaurant,Wow Bao,225 n michigan ave ,False,False,DECEPTIVE PRACTICE,738,52,5
2017,Restaurant,Bennigan's,225 n michigan ave ,False,False,DECEPTIVE PRACTICE,738,52,5
2017,Restaurant,Wow Bow,225 n michigan ave ,False,False,DECEPTIVE PRACTICE,738,52,5
2017,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,DECEPTIVE PRACTICE,738,52,5
2017,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,DECEPTIVE PRACTICE,738,52,5
2017,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,DECEPTIVE PRACTICE,738,52,5
2017,Restaurant,China Grill,230 n michigan ave ,True,True,DECEPTIVE PRACTICE,738,52,5
2017,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,DECEPTIVE PRACTICE,738,52,5
2017,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,DECEPTIVE PRACTICE,738,52,5
2017,Restaurant,Fresh Choice,233 n michigan ave ,False,False,DECEPTIVE PRACTICE,738,52,5
2017,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,DECEPTIVE PRACTICE,738,52,5
2017,Restaurant,Custom House Tavern,500 s dearborn st ,False,True,CRIMINAL DAMAGE,735,54,1
2017,Restaurant,Heaven On Seven On Wabash,111 n wabash ave ,False,False,DECEPTIVE PRACTICE,735,49,5
2017,Restaurant,Potbelly's Sandwich Works,542 s dearborn st ,False,False,CRIMINAL DAMAGE,735,54,1
2017,Restaurant,Thai Spoon,601 s wabash ave ,False,False,CRIMINAL DAMAGE,730,49,4
2017,Restaurant,KFC & Pizza Hut Express,612 s wabash ave ,False,False,CRIMINAL DAMAGE,730,49,4
2017,Restaurant,Thai Spoon & Sushi,601 s wabash ave ,False,False,CRIMINAL DAMAGE,730,49,4
2017,Restaurant,Harold's Chicken Shack,636 s wabash ave ,False,False,CRIMINAL DAMAGE,730,49,4
2017,Restaurant,Tamarind,614 s wabash ave ,False,False,CRIMINAL DAMAGE,730,49,4
2017,Restaurant,Trattoria Caterina,616 s dearborn st ,False,False,CRIMINAL DAMAGE,721,52,1
2017,Restaurant,Standing Room Only,610 s dearborn st ,False,False,CRIMINAL DAMAGE,721,52,1
2017,Restaurant,Amarit Thai Restaurant,600 s dearborn st ,False,False,CRIMINAL DAMAGE,721,52,1
2017,Restaurant,Taste of Siam Inc,600 s dearborn st ,False,False,CRIMINAL DAMAGE,721,52,1
2017,Restaurant,Cosi,230 w monroe st ,False,False,ASSAULT,713,131,1
2017,Restaurant,Bon Appetit,227 w monroe st ,False,True,ASSAULT,713,131,1
2017,Restaurant,Jersey Mike's Subs,200 w monroe st ,False,False,ASSAULT,713,131,1
2017,Restaurant,Au Bon Pain,125 s wacker dr ,False,False,ASSAULT,710,128,2
2017,Restaurant,Townhouse Restaurant & Wine Bar,111 s wacker dr ,False,False,ASSAULT,710,128,2
2017,Restaurant,South Branch,100 s wacker dr ,False,False,ASSAULT,710,128,2
2017,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,ASSAULT,704,126,1
2017,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,ASSAULT,704,126,1
2017,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,ASSAULT,704,126,1
2017,Restaurant,Mezza,181 w madison st ,False,False,ASSAULT,704,126,1
2017,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,ASSAULT,704,126,1
2017,Restaurant,Roma Pizza,105 w madison st ,False,False,ASSAULT,704,126,1
2017,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,ASSAULT,704,126,1
2017,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,ASSAULT,704,126,1
2017,Restaurant,Wow Bao,225 n michigan ave ,False,False,CRIMINAL DAMAGE,703,45,2
2017,Restaurant,Bennigan's,225 n michigan ave ,False,False,CRIMINAL DAMAGE,703,45,2
2017,Restaurant,Wow Bow,225 n michigan ave ,False,False,CRIMINAL DAMAGE,703,45,2
2017,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,CRIMINAL DAMAGE,703,45,2
2017,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,CRIMINAL DAMAGE,703,45,2
2017,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,CRIMINAL DAMAGE,703,45,2
2017,Restaurant,China Grill,230 n michigan ave ,True,True,CRIMINAL DAMAGE,703,45,2
2017,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,CRIMINAL DAMAGE,703,45,2
2017,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,CRIMINAL DAMAGE,703,45,2
2017,Restaurant,Fresh Choice,233 n michigan ave ,False,False,CRIMINAL DAMAGE,703,45,2
2017,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,CRIMINAL DAMAGE,703,45,2
2017,Restaurant,Pat's Pizzeria,628 s clark st ,False,False,CRIMINAL DAMAGE,700,48,2
2017,Restaurant,Villains Bar and Grill,649 s clark st ,False,False,CRIMINAL DAMAGE,700,48,2
2017,Restaurant,Boston Blackies,120 s riverside plz ,False,False,ASSAULT,699,125,2
2017,Restaurant,Osaka Express,400 s michigan ave ,False,False,ASSAULT,697,123,1
2017,Restaurant,Artist's Cafe,412 s michigan ave ,False,True,ASSAULT,697,123,1
2017,Restaurant,Pizzahut Express,225 s canal st ,False,False,ASSAULT,685,119,1
2017,Restaurant,Burrito Beach,210 s canal st ,False,False,ASSAULT,685,119,1
2017,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,ASSAULT,685,119,1
2017,Restaurant,Nino Paninos,225 s canal st ,False,False,ASSAULT,685,119,1
2017,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,ASSAULT,685,119,1
2017,Restaurant,Harry's Sandwich Shop,336 s dearborn st ,False,False,ASSAULT,678,122,4
2017,Restaurant,Potbelly Sandwich Works,303 w madison st ,False,False,ASSAULT,677,123,2
2017,Restaurant,Cellars Market,141 w jackson blvd ,False,False,ASSAULT,668,113,4
2017,Restaurant,Ceres Cafe,141 w jackson blvd ,False,False,ASSAULT,668,113,4
2017,Restaurant,65 Asian Kitchen,111 w jackson blvd ,False,False,ASSAULT,668,113,4
2017,Restaurant,Buddy Guy's Legends,700 s wabash ave ,False,False,CRIMINAL DAMAGE,668,44,2
2017,Restaurant,Silk Road Jackson,216 w jackson blvd ,False,False,ASSAULT,666,113,3
2017,Restaurant,Avanti Caff̩,200 w jackson blvd ,False,False,ASSAULT,666,113,3
2017,Restaurant,Jimmy Johns,216 w jackson blvd ,False,False,ASSAULT,666,113,3
2017,Restaurant,Gina's Cuisine,424 s wabash ave ,False,False,ASSAULT,666,111,2
2017,School,French Pastry School,226 w jackson blvd ,False,False,ASSAULT,666,113,3
2017,Restaurant,Palm Restaurant,323 e wacker dr ,True,False,CRIMINAL DAMAGE,662,49,3
2017,Restaurant,City Tavern,1416 s michigan ave ,False,False,THEFT,662,75,5
2017,Restaurant,The Chicago Firehouse Restaurant,1401 s michigan ave ,False,False,THEFT,662,75,5
2017,Restaurant,Petterino's,150 n dearborn st ,False,False,ASSAULT,660,113,1
2017,Restaurant,Taza,176 n franklin st ,False,False,CRIMINAL DAMAGE,657,40,2
2017,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,CRIMINAL DAMAGE,657,40,2
2017,Restaurant,Goodwin's,175 n franklin st ,False,False,CRIMINAL DAMAGE,657,40,2
2017,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,CRIMINAL DAMAGE,657,40,2
2017,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,CRIMINAL DAMAGE,655,40,2
2017,Restaurant,Toro Sushi Express,201 n clark st ,False,False,CRIMINAL DAMAGE,655,40,2
2017,Restaurant,Green Apple,201 n clark st ,False,False,CRIMINAL DAMAGE,655,40,2
2017,Restaurant,Jaffa Bakery,201 n clark st ,False,False,CRIMINAL DAMAGE,655,40,2
2017,Restaurant,Delmonico,111 w washington st ,False,False,ASSAULT,649,111,2
2017,Restaurant,BomBon 4,170 w washington st ,False,False,ASSAULT,649,111,2
2017,Restaurant,Ruby of Siam,170 w washington st ,False,False,ASSAULT,649,111,2
2017,Restaurant,Cardozo's Pub,170 w washington st ,True,False,ASSAULT,649,111,2
2017,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,CRIMINAL DAMAGE,648,43,2
2017,Restaurant,au bon pain,122 s michigan ave ,False,False,OTHER OFFENSE,644,129,1
2017,Restaurant,South Water Kitchen,225 n wabash ave ,False,False,CRIMINAL DAMAGE,642,41,1
2017,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,DECEPTIVE PRACTICE,641,58,6
2017,Grocery,Urban Pantry,730 s clark st ,True,False,CRIMINAL DAMAGE,640,41,1
2017,Restaurant,Oriental Express,233 e wacker dr ,False,False,DECEPTIVE PRACTICE,639,53,3
2017,Restaurant,Heaven On Seven On Wabash,111 n wabash ave ,False,False,ASSAULT,638,110,5
2017,Restaurant,Indian Express,120 n wells st ,False,False,ASSAULT,633,115,2
2017,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,ASSAULT,633,115,2
2017,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,ASSAULT,633,115,2
2017,Restaurant,Bombay Wraps,122 n wells st ,False,False,ASSAULT,633,115,2
2017,Restaurant,Curried Loop,171 n wells st ,False,False,ASSAULT,633,115,2
2017,Restaurant,Pierogi Heaven,169 n wells st ,False,False,ASSAULT,633,115,2
2017,Restaurant,Protein Bar,221 w washington st ,False,False,ASSAULT,631,111,3
2017,Restaurant,Med Kitchen,219 w washington st ,False,False,ASSAULT,631,111,3
2017,Restaurant,Brasserie By LM,800 s michigan ave ,False,True,CRIMINAL DAMAGE,627,42,3
2017,Restaurant,au bon pain,122 s michigan ave ,False,False,ROBBERY,621,39,4
2017,School,Guitar Chicago,150 n michigan ave ,False,False,ASSAULT,615,101,7
2017,Restaurant,Baja Fresh,180 n michigan ave ,False,False,ASSAULT,615,101,7
2017,Restaurant,Noodles & Company,180 n michigan ave ,False,False,ASSAULT,615,101,7
2017,Restaurant,Americana Submarine,400 s clark st ,True,False,ASSAULT,610,96,2
2017,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,ASSAULT,610,96,2
2017,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,ASSAULT,610,96,2
2017,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,ASSAULT,610,96,2
2017,Restaurant,Native Foods Cafe,218 s clark st ,False,False,DECEPTIVE PRACTICE,610,18,2
2017,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,DECEPTIVE PRACTICE,606,53,3
2017,Restaurant,Weather Mark Tavern,1503 s michigan ave ,False,False,THEFT,605,76,3
2017,Grocery,Burnham Plaza Mart,828 s wabash ave ,True,False,CRIMINAL DAMAGE,603,39,3
2017,Restaurant,Subway,125 s clark st ,False,False,OTHER OFFENSE,582,131,1
2017,Restaurant,Mezcalina,333 e benton pl ,False,False,ASSAULT,582,93,1
2017,Restaurant,Subway,125 s clark st ,False,False,DECEPTIVE PRACTICE,581,16,1
2017,Restaurant,Cellars Market,141 w jackson blvd ,False,False,OTHER OFFENSE,579,143,2
2017,Restaurant,Ceres Cafe,141 w jackson blvd ,False,False,OTHER OFFENSE,579,143,2
2017,Restaurant,65 Asian Kitchen,111 w jackson blvd ,False,False,OTHER OFFENSE,579,143,2
2017,Restaurant,Spa Cafe,112 w monroe st ,False,False,OTHER OFFENSE,575,126,2
2017,Restaurant,I Dream of Falafel,112 w monroe st ,False,False,OTHER OFFENSE,575,126,2
2017,Restaurant,Custom House Tavern,500 s dearborn st ,False,True,ASSAULT,574,82,1
2017,Restaurant,Potbelly's Sandwich Works,542 s dearborn st ,False,False,ASSAULT,574,82,1
2017,Restaurant,Au Bon Pain,125 s wacker dr ,False,False,OTHER OFFENSE,572,123,1
2017,Restaurant,Silk Road Jackson,216 w jackson blvd ,False,False,OTHER OFFENSE,572,141,1
2017,Restaurant,Avanti Caff̩,200 w jackson blvd ,False,False,OTHER OFFENSE,572,141,1
2017,Restaurant,Townhouse Restaurant & Wine Bar,111 s wacker dr ,False,False,OTHER OFFENSE,572,123,1
2017,Restaurant,Jimmy Johns,216 w jackson blvd ,False,False,OTHER OFFENSE,572,141,1
2017,Restaurant,South Branch,100 s wacker dr ,False,False,OTHER OFFENSE,572,123,1
2017,School,French Pastry School,226 w jackson blvd ,False,False,OTHER OFFENSE,572,141,1
2017,Restaurant,Osaka Express,400 s michigan ave ,False,False,DECEPTIVE PRACTICE,568,46,4
2017,Restaurant,Artist's Cafe,412 s michigan ave ,False,True,DECEPTIVE PRACTICE,568,46,4
2017,Restaurant,Petterino's,150 n dearborn st ,False,False,DECEPTIVE PRACTICE,566,35,5
2017,Grocery,Bockwinkel's,222 n columbus dr ,True,False,ASSAULT,562,95,1
2017,Restaurant,Marcello's Market & Deli,155 n wacker dr ,False,False,ASSAULT,558,99,3
2017,Restaurant,Sushi Sai,123 n wacker dr ,False,False,ASSAULT,558,99,3
2017,Restaurant,Specialty's Cafe & Bakery,191 n wacker dr ,False,False,ASSAULT,558,99,3
2017,Restaurant,Trattoria Caterina,616 s dearborn st ,False,False,ASSAULT,557,81,3
2017,Restaurant,Standing Room Only,610 s dearborn st ,False,False,ASSAULT,557,81,3
2017,Restaurant,Amarit Thai Restaurant,600 s dearborn st ,False,False,ASSAULT,557,81,3
2017,Restaurant,Taste of Siam Inc,600 s dearborn st ,False,False,ASSAULT,557,81,3
2017,Restaurant,Harry's Sandwich Shop,336 s dearborn st ,False,False,OTHER OFFENSE,557,142,1
2017,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,DECEPTIVE PRACTICE,556,18,4
2017,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,DECEPTIVE PRACTICE,556,18,4
2017,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,DECEPTIVE PRACTICE,556,18,4
2017,Restaurant,Mezza,181 w madison st ,False,False,DECEPTIVE PRACTICE,556,18,4
2017,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,DECEPTIVE PRACTICE,556,18,4
2017,Restaurant,Roma Pizza,105 w madison st ,False,False,DECEPTIVE PRACTICE,556,18,4
2017,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,DECEPTIVE PRACTICE,556,18,4
2017,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,DECEPTIVE PRACTICE,556,18,4
2017,Restaurant,Thai Spoon,601 s wabash ave ,False,False,ASSAULT,555,82,4
2017,Restaurant,Caffe Baci,225 w wacker dr ,False,False,CRIMINAL DAMAGE,555,33,1
2017,Restaurant,KFC & Pizza Hut Express,612 s wabash ave ,False,False,ASSAULT,555,82,4
2017,Restaurant,Thai Spoon & Sushi,601 s wabash ave ,False,False,ASSAULT,555,82,4
2017,Restaurant,Harold's Chicken Shack,636 s wabash ave ,False,False,ASSAULT,555,82,4
2017,Restaurant,Tamarind,614 s wabash ave ,False,False,ASSAULT,555,82,4
2017,Restaurant,Spa Cafe,112 w monroe st ,False,False,DECEPTIVE PRACTICE,545,17,4
2017,Restaurant,I Dream of Falafel,112 w monroe st ,False,False,DECEPTIVE PRACTICE,545,17,4
2017,Restaurant,City Tavern,1416 s michigan ave ,False,False,NARCOTICS,536,536,2
2017,Restaurant,The Chicago Firehouse Restaurant,1401 s michigan ave ,False,False,NARCOTICS,536,536,2
2017,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,OTHER OFFENSE,534,113,1
2017,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,OTHER OFFENSE,534,113,1
2017,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,OTHER OFFENSE,534,113,1
2017,Restaurant,Mezza,181 w madison st ,False,False,OTHER OFFENSE,534,113,1
2017,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,OTHER OFFENSE,534,113,1
2017,Restaurant,Roma Pizza,105 w madison st ,False,False,OTHER OFFENSE,534,113,1
2017,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,OTHER OFFENSE,534,113,1
2017,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,OTHER OFFENSE,534,113,1
2017,Restaurant,Americana Submarine,400 s clark st ,True,False,OTHER OFFENSE,533,121,1
2017,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,OTHER OFFENSE,533,121,1
2017,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,OTHER OFFENSE,533,121,1
2017,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,OTHER OFFENSE,533,121,1
2017,Restaurant,Pat's Pizzeria,628 s clark st ,False,False,ASSAULT,533,77,3
2017,Restaurant,Villains Bar and Grill,649 s clark st ,False,False,ASSAULT,533,77,3
2017,Restaurant,Pret A Manger,211 w adams st ,False,False,DECEPTIVE PRACTICE,530,18,4
2017,Restaurant,Sopraffina Marketcaffe,222 w adams st ,False,False,DECEPTIVE PRACTICE,530,18,4
2017,Restaurant,Sbarro,211 w adams st ,False,False,DECEPTIVE PRACTICE,530,18,4
2017,Restaurant,Exchequer Restaurant & Pub,226 s wabash ave ,True,False,ROBBERY,528,24,1
2017,Restaurant,Buddy Guy's Legends,700 s wabash ave ,False,False,ASSAULT,528,83,3
2017,Grocery,Bockwinkel's,222 n columbus dr ,True,False,NARCOTICS,526,526,1
2017,Restaurant,Delmonico,111 w washington st ,False,False,DECEPTIVE PRACTICE,523,34,4
2017,Restaurant,BomBon 4,170 w washington st ,False,False,DECEPTIVE PRACTICE,523,34,4
2017,Restaurant,Ruby of Siam,170 w washington st ,False,False,DECEPTIVE PRACTICE,523,34,4
2017,Restaurant,Cardozo's Pub,170 w washington st ,True,False,DECEPTIVE PRACTICE,523,34,4
2017,Restaurant,Gina's Cuisine,424 s wabash ave ,False,False,DECEPTIVE PRACTICE,520,41,2
2017,Restaurant,Osaka Express,400 s michigan ave ,False,False,ROBBERY,519,41,2
2017,Restaurant,Artist's Cafe,412 s michigan ave ,False,True,ROBBERY,519,41,2
2017,Restaurant,Sixty Five Chinese Restaurant,201 w madison st ,False,False,OTHER OFFENSE,518,114,1
2017,Restaurant,Dunkin' Donuts,201 w madison st ,False,False,OTHER OFFENSE,518,114,1
2017,Restaurant,Delmonico,111 w washington st ,False,False,ROBBERY,517,22,4
2017,Restaurant,BomBon 4,170 w washington st ,False,False,ROBBERY,517,22,4
2017,Restaurant,Ruby of Siam,170 w washington st ,False,False,ROBBERY,517,22,4
2017,Restaurant,Cardozo's Pub,170 w washington st ,True,False,ROBBERY,517,22,4
2017,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,ROBBERY,516,20,1
2017,Restaurant,Freshii,311 s wacker dr ,False,False,OTHER OFFENSE,516,127,1
2017,Restaurant,Eleven City Diner,1112 s wabash ave ,False,False,CRIMINAL DAMAGE,516,34,2
2017,Restaurant,Pazzo's @ 311,311 s wacker dr ,False,False,OTHER OFFENSE,516,127,1
2017,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,ROBBERY,516,20,1
2017,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,ROBBERY,516,20,1
2017,Restaurant,The India Grill,1112 s wabash ave ,False,False,CRIMINAL DAMAGE,516,34,2
2017,Restaurant,Mezza,181 w madison st ,False,False,ROBBERY,516,20,1
2017,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,ROBBERY,516,20,1
2017,Grocery,Trader Joe's,1147 s wabash ave ,False,False,CRIMINAL DAMAGE,516,34,2
2017,Restaurant,Roma Pizza,105 w madison st ,False,False,ROBBERY,516,20,1
2017,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,ROBBERY,516,20,1
2017,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,ROBBERY,516,20,1
2017,Restaurant,Cosi,230 w monroe st ,False,False,ROBBERY,515,22,2
2017,Restaurant,Bon Appetit,227 w monroe st ,False,True,ROBBERY,515,22,2
2017,Restaurant,Jersey Mike's Subs,200 w monroe st ,False,False,ROBBERY,515,22,2
2017,Restaurant,Little Branch Cafe,1251 s prairie ave ,True,False,CRIMINAL DAMAGE,510,33,1
2017,Restaurant,Sixty Five Chinese Restaurant,201 w madison st ,False,False,ROBBERY,508,20,1
2017,Grocery,Urban Pantry,730 s clark st ,True,False,ASSAULT,508,81,1
2017,Restaurant,Dunkin' Donuts,201 w madison st ,False,False,ROBBERY,508,20,1
2017,Restaurant,Delmonico,111 w washington st ,False,False,OTHER OFFENSE,507,113,3
2017,Restaurant,BomBon 4,170 w washington st ,False,False,OTHER OFFENSE,507,113,3
2017,Restaurant,Ruby of Siam,170 w washington st ,False,False,OTHER OFFENSE,507,113,3
2017,Restaurant,Cardozo's Pub,170 w washington st ,True,False,OTHER OFFENSE,507,113,3
2017,Restaurant,Uncle Abe's Deli,122 s franklin st ,False,False,ROBBERY,506,21,1
2017,Restaurant,Quizno's,128 s franklin st ,False,False,ROBBERY,506,21,1
2017,Restaurant,Wow Bao,225 n michigan ave ,False,False,ASSAULT,504,87,5
2017,Restaurant,Bennigan's,225 n michigan ave ,False,False,ASSAULT,504,87,5
2017,Restaurant,Wow Bow,225 n michigan ave ,False,False,ASSAULT,504,87,5
2017,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,ASSAULT,504,87,5
2017,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,ASSAULT,504,87,5
2017,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,ASSAULT,504,87,5
2017,Restaurant,China Grill,230 n michigan ave ,True,True,ASSAULT,504,87,5
2017,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,ASSAULT,504,87,5
2017,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,ASSAULT,504,87,5
2017,Restaurant,Fresh Choice,233 n michigan ave ,False,False,ASSAULT,504,87,5
2017,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,ASSAULT,504,87,5
2017,Restaurant,Subway,125 s clark st ,False,False,ROBBERY,501,22,1
2017,Restaurant,South Water Kitchen,225 n wabash ave ,False,False,DECEPTIVE PRACTICE,499,47,3
2017,Restaurant,Harry's Sandwich Shop,336 s dearborn st ,False,False,DECEPTIVE PRACTICE,499,16,3
2017,Restaurant,Indian Express,120 n wells st ,False,False,ROBBERY,498,20,4
2017,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,ROBBERY,498,20,4
2017,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,ROBBERY,498,20,4
2017,Restaurant,Bombay Wraps,122 n wells st ,False,False,ROBBERY,498,20,4
2017,Restaurant,Curried Loop,171 n wells st ,False,False,ROBBERY,498,20,4
2017,Restaurant,Pierogi Heaven,169 n wells st ,False,False,ROBBERY,498,20,4
2017,Restaurant,Heaven On Seven On Wabash,111 n wabash ave ,False,False,OTHER OFFENSE,495,88,1
2017,Restaurant,Flo & Santos,1310 s wabash ave ,False,True,CRIMINAL DAMAGE,492,34,4
2017,Restaurant,Howie's,1310 s wabash ave ,False,False,CRIMINAL DAMAGE,492,34,4
2017,Restaurant,Zapatista,1307 s wabash ave ,False,True,CRIMINAL DAMAGE,492,34,4
